SEQN,RIDAGEYR,RIAGENDR,RIDRETH3,INDHHIN2,INDFMPIR
92179,37,2,6,14,1.03
92180,0,1,3,15,4.54
92181,16,1,1,3,0
92182,5,1,6,5,0.74
92183,0,1,3,6,1.15
92184,40,2,1,77,NA
92185,63,1,1,6,0.94
92186,48,2,3,15,5
92187,13,2,3,4,0.8
92188,77,1,3,3,1.15
92189,12,2,4,14,2.81
92190,27,2,7,4,0.92
92191,2,1,4,77,NA
92192,71,1,7,3,1.19
92193,15,1,7,NA,NA
92194,47,2,4,9,1.92
92195,12,1,1,NA,NA
92196,1,1,1,6,1.64
92197,3,1,7,10,3.47
92198,47,2,4,77,NA
92199,47,1,2,14,3.72
92200,25,1,2,12,0.59
92201,3,2,3,14,2.82
92202,65,2,4,13,NA
92203,40,2,1,3,0.21
92204,71,2,3,5,1.68
92205,3,1,2,8,1.96
92206,20,2,1,9,1.85
92207,16,2,1,3,0.59
92208,14,1,4,4,0.63
92209,6,2,2,14,1.89
92210,30,2,4,2,0.4
92211,5,1,1,1,0.07
92212,33,2,6,14,4.99
92213,3,2,7,15,5
92214,8,1,4,1,0.05
92215,8,2,4,7,1.84
92216,31,2,2,10,3.63
92217,64,2,6,15,5
92218,64,1,1,4,0.98
92219,63,1,2,8,3.33
92220,39,2,6,7,1.9
92221,80,2,2,6,1.06
92222,8,2,1,15,2.55
92223,1,2,7,5,0.99
92224,3,2,2,10,2.39
92225,42,2,1,9,2.31
92226,26,2,3,6,2.86
92227,11,2,6,15,5
92228,16,1,1,3,0.49
92229,75,2,6,13,NA
92230,15,2,3,15,4.94
92231,11,1,1,1,0.11
92232,10,2,1,8,1.69
92233,49,2,6,6,1.32
92234,29,1,6,15,5
92235,80,2,4,1,0.21
92236,80,2,3,NA,NA
92237,13,1,3,4,0.74
92238,80,2,1,77,NA
92239,22,2,3,15,3.33
92240,77,1,3,5,1.53
92241,13,1,4,6,1.19
92242,80,2,3,8,4.25
92243,62,1,1,3,0.63
92244,5,2,4,15,5
92245,19,1,6,8,1.68
92246,14,1,1,15,5
92247,57,2,3,15,5
92248,2,1,3,8,1.8
92249,0,1,2,8,1.53
92250,16,2,2,4,0.58
92251,57,1,7,9,2.74
92252,63,2,4,5,1.94
92253,64,2,6,6,1.26
92254,45,1,6,14,3.29
92255,62,1,4,7,2.34
92256,53,1,3,8,2.64
92257,80,1,2,4,0.94
92258,19,2,7,5,1.25
92259,80,1,6,3,0.72
92260,50,2,2,9,2.31
92261,5,1,7,15,5
92262,80,2,1,4,1.44
92263,29,1,6,14,2.99
92264,16,2,1,9,2.11
92265,11,2,2,9,2.23
92266,6,1,3,6,1.13
92267,15,1,3,15,3.52
92268,7,2,3,9,2.73
92269,80,2,4,3,0.65
92270,0,2,1,6,1.38
92271,63,1,3,3,1.01
92272,8,1,3,14,2.99
92273,0,2,4,1,0.08
92274,50,1,3,10,5
92275,42,1,2,10,3
92276,68,2,2,4,0.49
92277,45,2,3,2,0.21
92278,9,1,6,6,0.68
92279,10,1,1,4,0.55
92280,3,2,4,10,2.67
92281,38,1,3,13,NA
92282,12,2,3,14,3.2
92283,68,1,3,3,0.92
92284,15,2,3,14,3.25
92285,13,1,2,9,1.47
92286,65,1,2,6,1.49
92287,24,2,2,6,1.49
92288,4,1,1,5,0.63
92289,34,1,4,10,2.29
92290,3,2,4,4,0.65
92291,27,1,2,6,1.34
92292,16,1,1,14,3.79
92293,7,1,7,8,1.47
92294,35,1,1,15,4.54
92295,68,1,4,4,0.95
92296,18,1,6,NA,NA
92297,44,2,1,8,2.61
92298,57,2,4,6,0.89
92299,55,2,2,77,NA
92300,24,2,4,10,0
92301,6,2,6,5,0.68
92302,33,2,6,15,3.15
92303,4,1,3,8,2.06
92304,2,1,4,7,1.65
92305,13,2,2,1,0.12
92306,1,2,4,6,1.03
92307,35,2,3,6,1.32
92308,10,2,3,15,4.22
92309,62,1,1,2,0.17
92310,8,2,3,7,1.65
92311,14,1,3,7,1.09
92312,59,1,1,4,0.42
92313,9,2,4,77,NA
92314,16,2,6,4,0.64
92315,30,1,2,6,1.16
92316,54,1,3,13,NA
92317,5,1,3,10,1.51
92318,13,1,2,15,5
92319,40,2,6,15,5
92320,29,2,3,15,0
92321,8,2,3,6,1.59
92322,8,1,4,15,4.58
92323,80,1,3,8,3.39
92324,1,2,7,5,0.99
92325,19,1,3,15,5
92326,29,2,6,7,2.19
92327,2,2,4,6,0.95
92328,5,2,1,8,1.86
92329,7,1,7,15,5
92330,2,1,4,7,1.98
92331,57,1,1,6,1.03
92332,27,2,6,NA,NA
92333,40,1,4,2,0.26
92334,38,1,1,77,NA
92335,80,2,3,3,0.96
92336,39,2,3,7,0.98
92337,55,2,3,5,1.01
92338,27,2,6,14,0.68
92339,1,1,3,8,1.76
92340,64,1,4,77,NA
92341,4,1,7,9,2.47
92342,3,1,1,2,0.25
92343,16,2,1,6,1.29
92344,6,2,3,15,5
92345,23,1,3,6,1.34
92346,43,2,2,10,3
92347,46,1,4,9,3.43
92348,26,1,6,14,5
92349,41,2,3,15,5
92350,0,1,3,3,0.43
92351,69,2,3,14,5
92352,19,2,2,13,NA
92353,47,2,3,12,2.82
92354,18,2,3,15,4.12
92355,2,2,4,14,3.09
92356,54,1,4,10,2.88
92357,80,1,4,12,NA
92358,21,2,3,14,4.21
92359,66,2,3,12,NA
92360,4,2,3,14,3.2
92361,29,2,7,14,4.46
92362,25,1,3,14,1.94
92363,27,2,4,1,0.09
92364,3,2,2,7,1.2
92365,36,1,2,NA,NA
92366,49,1,3,15,4.54
92367,5,1,6,2,0.3
92368,54,2,2,9,2.11
92369,26,1,2,6,1.06
92370,80,1,3,9,3.11
92371,30,1,3,12,2.53
92372,10,1,3,15,5
92373,80,1,3,5,1.74
92374,28,1,1,8,1.58
92375,10,2,3,10,2.96
92376,58,2,7,8,3.14
92377,45,1,1,7,1.41
92378,0,2,4,4,0.78
92379,5,1,1,6,1.24
92380,24,1,2,4,0.62
92381,34,1,1,99,NA
92382,3,2,3,15,5
92383,1,2,1,6,0.92
92384,3,1,6,77,NA
92385,7,1,4,6,1.15
92386,57,2,4,8,4.21
92387,5,2,1,7,0.9
92388,14,1,3,10,2.29
92389,63,2,6,3,0.75
92390,47,1,4,6,1.34
92391,11,1,3,14,3.66
92392,10,1,4,12,NA
92393,42,1,4,15,5
92394,59,2,3,8,1.58
92395,80,2,4,3,1.04
92396,8,1,3,15,4.94
92397,32,2,2,77,NA
92398,14,1,3,14,3.51
92399,4,1,3,14,3.7
92400,23,1,2,5,0.59
92401,14,1,2,15,3.13
92402,12,2,3,15,4.94
92403,57,2,3,15,5
92404,22,1,6,15,4.96
92405,25,1,6,15,5
92406,2,2,3,15,4.95
92407,54,2,1,9,2.11
92408,24,1,3,2,0.63
92409,59,2,4,8,1.23
92410,55,2,3,9,3.62
92411,1,1,2,3,0.56
92412,40,2,3,15,5
92413,45,2,1,14,5
92414,17,2,1,8,1.65
92415,80,1,4,4,1.43
92416,41,1,4,6,1.39
92417,37,1,7,4,0.39
92418,48,1,6,6,0.95
92419,45,2,3,7,1.65
92420,43,2,2,99,NA
92421,29,2,3,10,1.85
92422,8,2,4,3,0.27
92423,37,2,1,4,0.42
92424,65,1,1,3,0.51
92425,0,1,3,14,4.83
92426,79,1,3,13,NA
92427,16,2,4,1,0.04
92428,33,2,6,15,5
92429,52,2,3,8,2.64
92430,11,2,1,6,1.04
92431,2,2,7,7,2.5
92432,76,2,3,9,5
92433,18,2,1,6,1.38
92434,0,1,1,7,0.9
92435,65,1,2,4,0.57
92436,62,2,1,6,2.13
92437,50,1,3,15,5
92438,34,2,2,14,3.17
92439,13,1,3,7,1.41
92440,56,1,3,5,1.48
92441,13,1,4,6,1.56
92442,3,2,3,15,4.22
92443,32,1,2,14,3.3
92444,7,1,4,3,0.47
92445,3,2,2,6,1.34
92446,26,1,1,4,0.97
92447,22,2,3,2,0.47
92448,65,2,2,3,1.01
92449,4,2,4,6,0.95
92450,66,1,4,15,5
92451,3,2,3,8,1.69
92452,21,1,3,2,0.3
92453,4,1,1,7,1.73
92454,72,1,3,7,2.2
92455,49,2,1,2,0.3
92456,2,1,1,7,2.51
92457,1,2,4,8,1.36
92458,16,2,1,3,0.42
92459,58,1,3,14,4.68
92460,0,2,4,3,0.69
92461,2,2,7,3,0.55
92462,80,1,3,4,1.63
92463,31,1,6,15,5
92464,13,1,4,14,2.45
92465,72,1,3,4,1.52
92466,17,1,3,10,0
92467,1,2,1,6,0.98
92468,3,2,6,15,5
92469,80,2,3,5,1.91
92470,52,2,3,3,1.02
92471,14,1,3,15,4.7
92472,59,1,4,15,5
92473,31,1,3,14,5
92474,1,1,4,5,0.82
92475,49,2,3,15,5
92476,27,1,6,14,3.22
92477,9,2,3,9,2.11
92478,20,2,2,14,3.42
92479,11,1,1,4,0.48
92480,46,1,3,3,0.96
92481,3,1,1,NA,NA
92482,62,2,1,13,NA
92483,2,2,1,6,0.98
92484,8,1,7,12,NA
92485,30,2,1,3,0.78
92486,40,1,7,15,5
92487,69,1,3,15,5
92488,11,1,4,6,1.23
92489,0,1,2,13,NA
92490,16,2,3,15,5
92491,74,1,3,12,NA
92492,14,2,1,2,0.4
92493,8,1,7,12,NA
92494,80,2,7,1,0.03
92495,63,1,2,6,2.78
92496,19,2,4,15,2.79
92497,29,2,1,77,NA
92498,2,1,6,77,NA
92499,79,2,3,15,4.96
92500,56,2,6,15,5
92501,10,1,4,4,0.39
92502,1,1,3,14,3.3
92503,36,1,1,5,0.84
92504,40,1,7,9,2.98
92505,48,2,2,2,0.26
92506,34,2,1,6,0.98
92507,80,1,3,4,1.56
92508,27,1,3,15,5
92509,9,1,1,2,0.25
92510,33,2,3,7,1.23
92511,33,1,6,77,NA
92512,36,1,2,2,0.28
92513,65,1,4,9,2.47
92514,7,2,2,NA,NA
92515,80,1,3,8,3.14
92516,7,1,2,NA,NA
92517,1,1,6,9,1.84
92518,1,2,1,7,1.65
92519,5,1,1,7,1.23
92520,17,1,6,5,0.7
92521,29,2,4,3,0.88
92522,80,2,1,13,NA
92523,1,1,4,3,0.69
92524,54,2,1,77,NA
92525,4,1,6,7,1.44
92526,22,2,6,10,0
92527,55,2,2,15,2.46
92528,3,1,3,5,0.86
92529,55,1,4,1,0.34
92530,70,2,3,7,3.37
92531,80,1,3,7,2.68
92532,55,1,7,5,1.14
92533,52,2,1,3,0.72
92534,3,1,3,15,5
92535,62,1,4,7,2.4
92536,25,2,2,10,1.94
92537,14,1,3,14,3.71
92538,26,1,1,6,1.59
92539,61,2,2,NA,NA
92540,50,2,1,9,2.99
92541,40,1,4,5,1.01
92542,36,2,3,15,5
92543,6,2,3,15,5
92544,62,1,1,6,2.44
92545,31,2,3,15,5
92546,80,1,3,6,1.24
92547,10,1,6,10,1.91
92548,58,1,1,12,NA
92549,2,2,3,15,5
92550,3,1,6,14,1.72
92551,25,2,4,15,5
92552,0,2,3,14,2.61
92553,55,1,1,5,1.51
92554,56,2,4,15,5
92555,37,2,3,7,1.15
92556,30,1,3,5,0.75
92557,71,1,6,NA,NA
92558,11,2,3,8,2.06
92559,41,1,6,8,1.67
92560,10,1,4,7,1.23
92561,79,1,4,3,0.87
92562,51,2,4,77,NA
92563,4,2,7,10,2.29
92564,31,1,3,15,5
92565,2,2,3,8,2.49
92566,27,2,3,14,3.37
92567,51,2,6,14,1.03
92568,55,2,1,14,3.3
92569,39,1,1,9,2.11
92570,24,1,4,13,NA
92571,0,2,2,13,NA
92572,31,1,6,15,5
92573,42,2,3,3,1.25
92574,80,2,6,77,NA
92575,4,2,2,9,2.11
92576,16,2,6,10,1.59
92577,16,2,1,9,2
92578,8,2,4,NA,NA
92579,63,1,2,14,5
92580,6,1,3,14,4.73
92581,1,2,3,15,5
92582,8,2,2,6,1.03
92583,8,2,1,7,1.65
92584,39,1,3,14,3.81
92585,12,1,7,6,1.15
92586,36,2,4,14,5
92587,70,2,4,15,5
92588,80,1,3,4,1.21
92589,11,1,2,7,1.55
92590,13,2,1,4,0.6
92591,19,1,1,NA,NA
92592,16,2,6,15,5
92593,51,2,3,15,5
92594,9,2,4,8,2.06
92595,80,2,4,3,0.88
92596,13,1,1,6,0.87
92597,12,2,4,NA,NA
92598,64,2,3,4,1.06
92599,14,2,2,4,0.58
92600,10,1,3,6,1.09
92601,19,1,7,14,2.81
92602,79,2,3,77,NA
92603,70,1,3,5,1.5
92604,18,1,4,4,0.69
92605,21,1,2,NA,0.11
92606,18,1,3,9,2.14
92607,9,2,4,3,0.75
92608,24,1,3,14,2.76
92609,60,1,1,3,0.7
92610,26,1,2,15,5
92611,9,2,3,15,5
92612,11,2,3,15,5
92613,80,1,4,5,0.99
92614,43,1,3,NA,NA
92615,34,1,4,15,5
92616,0,1,7,7,2.13
92617,80,1,4,3,1.02
92618,12,1,2,9,3.17
92619,19,2,3,14,2.76
92620,37,1,6,4,0.63
92621,2,2,6,6,1.24
92622,69,2,3,3,0.93
92623,67,2,2,14,5
92624,23,2,4,2,0.56
92625,38,2,7,10,2.29
92626,12,2,4,4,0.39
92627,5,1,4,8,3.12
92628,68,1,1,4,0.85
92629,14,1,1,7,1.3
92630,0,1,3,14,3.09
92631,80,2,3,6,2.1
92632,16,2,4,9,2.19
92633,34,2,3,15,5
92634,23,2,6,15,5
92635,1,2,7,15,5
92636,80,2,3,3,1.1
92637,5,2,4,15,4.53
92638,13,1,2,15,4.99
92639,1,1,4,15,4.6
92640,2,1,4,5,0.74
92641,56,2,1,9,2.27
92642,34,2,3,5,1.09
92643,16,2,3,14,2.82
92644,51,1,6,10,2.67
92645,60,2,3,15,5
92646,10,1,2,7,1.37
92647,65,2,1,6,1.59
92648,56,1,7,2,0.81
92649,78,1,2,3,0.37
92650,1,1,1,15,2.79
92651,33,2,1,6,0.99
92652,0,2,2,1,0
92653,15,2,7,8,2.95
92654,49,1,4,7,3.54
92655,8,2,2,9,2.23
92656,30,1,2,15,5
92657,24,2,1,6,1.24
92658,4,2,4,2,0.56
92659,60,2,3,9,3.43
92660,13,1,2,8,1.86
92661,80,2,6,15,3.07
92662,59,2,3,6,1.76
92663,37,2,6,NA,NA
92664,54,1,3,7,3.74
92665,11,1,3,9,1.42
92666,17,1,6,5,0.95
92667,60,2,3,6,1.87
92668,45,2,4,6,1.31
92669,9,2,4,10,2.67
92670,42,2,6,12,NA
92671,0,2,6,6,1.01
92672,1,1,2,14,3.51
92673,0,2,7,10,3.48
92674,45,2,1,7,0.74
92675,30,2,1,14,2.75
92676,42,1,4,15,3.6
92677,34,1,3,7,1.44
92678,10,1,3,14,3.41
92679,4,1,4,5,1.04
92680,9,2,3,15,5
92681,25,2,2,12,1.57
92682,5,1,1,15,3.52
92683,8,2,4,8,1.58
92684,34,2,4,6,1.09
92685,14,2,6,7,1.77
92686,73,1,3,4,1.61
92687,38,2,6,15,5
92688,33,1,3,9,5
92689,44,1,3,9,3.89
92690,61,2,4,6,0.73
92691,17,1,6,8,1.85
92692,34,1,4,14,4.46
92693,6,1,3,6,1.29
92694,56,1,3,15,5
92695,21,2,4,3,0.69
92696,55,1,4,15,5
92697,53,1,1,3,0.6
92698,49,1,6,15,5
92699,38,1,7,8,2.23
92700,73,2,1,4,0.49
92701,12,2,2,4,0.56
92702,46,1,3,15,5
92703,51,2,3,6,1.75
92704,43,1,7,2,0.79
92705,0,1,4,5,1.04
92706,26,2,6,1,0
92707,6,2,1,6,0.92
92708,0,2,3,14,4.81
92709,76,1,3,3,1.05
92710,9,2,2,10,2.6
92711,10,1,1,7,1.35
92712,6,1,3,15,4.12
92713,16,1,1,15,2.79
92714,65,1,4,7,2.62
92715,15,2,6,6,0.92
92716,67,1,3,14,4.46
92717,22,2,4,7,1.23
92718,2,2,1,8,1.69
92719,36,1,3,14,5
92720,61,2,6,15,5
92721,14,1,1,3,0.59
92722,24,1,1,14,2.04
92723,14,2,3,77,NA
92724,31,1,3,10,1.77
92725,38,1,1,4,0.49
92726,64,1,3,7,3.62
92727,0,1,3,9,1.93
92728,80,1,3,6,1.57
92729,16,1,4,8,0.82
92730,40,1,6,7,1.27
92731,57,1,3,8,2.23
92732,18,2,4,5,0.21
92733,4,1,1,1,0.01
92734,1,2,3,7,1.44
92735,34,2,6,15,4.53
92736,0,2,4,5,0.91
92737,13,2,1,6,1.24
92738,72,1,1,4,1.32
92739,8,1,3,14,3.3
92740,12,2,4,15,3.6
92741,27,2,6,14,3.82
92742,22,2,1,2,0.62
92743,54,2,7,15,5
92744,63,1,3,6,1.75
92745,23,2,1,6,1.07
92746,80,1,3,9,4.84
92747,3,1,3,9,2.11
92748,41,2,4,6,1.19
92749,10,1,6,15,5
92750,53,2,3,5,1.35
92751,57,1,1,99,NA
92752,54,2,2,9,3.92
92753,41,1,6,7,1.34
92754,7,1,4,15,3.45
92755,12,1,4,9,1.87
92756,10,1,3,14,3.34
92757,46,2,7,9,5
92758,57,2,4,7,1.1
92759,15,2,3,7,1.65
92760,9,1,1,1,0.11
92761,26,2,3,15,5
92762,47,2,6,15,5
92763,2,1,3,12,NA
92764,48,1,6,15,5
92765,11,1,4,7,1.1
92766,3,2,3,5,1.09
92767,41,2,1,4,0.8
92768,34,2,2,4,0.55
92769,47,2,4,8,1.76
92770,18,2,3,15,2.22
92771,0,2,1,99,NA
92772,40,2,3,15,4.94
92773,26,2,2,6,1.36
92774,40,1,4,10,2.67
92775,53,2,2,8,4.04
92776,8,2,3,10,2.67
92777,47,1,1,8,2.48
92778,2,2,3,10,2.67
92779,72,2,4,2,0.59
92780,6,2,4,10,1.82
92781,6,1,6,7,1.07
92782,60,2,2,6,1.09
92783,8,2,4,1,0.07
92784,23,2,3,12,2.46
92785,25,1,3,7,2.95
92786,12,1,6,NA,NA
92787,48,1,3,5,1.26
92788,31,2,3,9,2.98
92789,57,1,3,6,2.1
92790,26,2,7,4,0.7
92791,9,2,3,7,1.87
92792,71,1,7,7,1.74
92793,28,1,4,8,1.51
92794,5,1,1,14,2.64
92795,37,1,6,15,4.96
92796,9,2,2,6,0
92797,57,1,2,15,5
92798,2,1,2,1,0.2
92799,19,1,1,2,0.44
92800,12,1,3,7,1.07
92801,14,1,7,14,2.81
92802,38,2,3,15,5
92803,11,2,3,5,0.91
92804,37,2,4,9,2.47
92805,53,1,6,8,1.58
92806,14,2,1,6,0.78
92807,8,1,4,5,0.7
92808,34,1,1,9,1.47
92809,4,2,1,3,0.21
92810,1,1,7,12,NA
92811,2,2,1,4,0.46
92812,37,2,1,8,1.76
92813,16,2,7,15,5
92814,56,2,3,6,1.03
92815,22,2,2,6,1.49
92816,1,2,1,6,1.07
92817,70,2,1,3,0.73
92818,32,1,1,15,5
92819,44,1,1,5,0.59
92820,31,1,3,14,2.82
92821,72,2,4,14,5
92822,34,1,2,14,3.79
92823,34,2,6,15,5
92824,60,2,6,6,0.68
92825,31,2,4,2,0.28
92826,19,2,1,8,2.48
92827,37,2,4,2,0.42
92828,60,1,2,4,1.13
92829,45,1,6,6,2.55
92830,5,1,3,9,2.11
92831,61,1,3,1,0.02
92832,80,2,3,3,0.88
92833,2,2,2,8,1.58
92834,0,2,3,15,4.22
92835,31,1,3,6,1.06
92836,2,1,3,6,1.52
92837,12,2,4,8,1.86
92838,47,2,1,5,0.99
92839,60,2,6,14,3.98
92840,35,1,4,14,3.09
92841,42,1,3,8,1.86
92842,31,2,6,9,5
92843,2,1,1,12,NA
92844,7,1,2,7,1.23
92845,15,2,3,7,1.44
92846,23,2,3,10,1.77
92847,26,1,4,7,1.55
92848,65,2,3,3,0.9
92849,57,2,6,8,2.93
92850,58,1,6,15,5
92851,69,1,1,6,1.52
92852,3,1,1,15,3.87
92853,11,2,2,7,1.2
92854,57,2,3,15,4.28
92855,0,1,1,7,0.81
92856,27,2,6,NA,NA
92857,48,2,4,3,0.71
92858,31,2,7,9,0.19
92859,69,2,3,5,1.77
92860,17,1,3,15,4.54
92861,36,2,4,5,0.99
92862,3,1,3,15,4.12
92863,3,1,7,10,3.32
92864,7,1,1,7,1.34
92865,4,2,2,8,1.96
92866,10,2,2,15,5
92867,7,1,4,6,1.05
92868,56,1,1,NA,NA
92869,26,1,6,10,4.39
92870,0,2,1,6,0.51
92871,23,2,3,15,3.07
92872,55,2,1,4,0.97
92873,12,1,2,7,1.73
92874,45,1,1,9,3.45
92875,3,1,7,9,2.74
92876,62,1,3,8,3.4
92877,5,1,4,7,1.55
92878,63,2,3,15,4.94
92879,8,2,2,1,0.02
92880,38,1,1,7,1.73
92881,54,2,2,14,4.23
92882,66,1,2,14,5
92883,63,1,3,15,5
92884,70,1,4,8,3.03
92885,23,1,4,7,0.95
92886,18,1,1,6,0.61
92887,78,1,4,99,NA
92888,0,2,2,5,0.84
92889,27,1,2,8,3.14
92890,33,1,6,12,NA
92891,49,2,4,15,5
92892,2,1,1,4,0.56
92893,66,2,1,7,2.12
92894,26,1,1,6,1.36
92895,52,1,6,4,0.94
92896,67,1,6,6,1.24
92897,60,1,2,5,1.26
92898,42,1,7,8,2.06
92899,73,2,4,9,2.88
92900,64,1,1,3,0.88
92901,54,2,3,2,0.75
92902,2,1,1,4,0.74
92903,68,2,3,8,3.82
92904,34,2,4,3,0.75
92905,34,1,3,8,1.76
92906,1,1,3,9,1.84
92907,74,2,6,14,5
92908,80,2,2,77,NA
92909,31,1,6,NA,NA
92910,16,1,6,7,1.77
92911,51,2,3,8,4.38
92912,52,1,3,15,4.93
92913,0,2,7,3,0.55
92914,65,2,3,10,2.12
92915,45,1,1,14,2.82
92916,0,2,4,7,1.23
92917,3,2,4,8,1.76
92918,51,2,2,NA,NA
92919,10,2,4,8,1.51
92920,80,2,3,8,3.01
92921,55,2,4,6,1.23
92922,30,2,4,5,0.85
92923,29,1,4,8,1.23
92924,35,1,3,15,4.6
92925,1,1,3,14,2.55
92926,40,1,1,15,2.79
92927,6,2,4,2,0.25
92928,0,1,4,15,5
92929,50,2,4,10,5
92930,29,1,6,NA,NA
92931,10,1,6,8,1.67
92932,15,1,4,77,NA
92933,17,2,2,9,2.11
92934,11,1,2,4,0.56
92935,18,2,3,6,0
92936,61,2,3,15,5
92937,10,1,1,12,NA
92938,30,2,6,7,2.13
92939,80,2,3,9,1.69
92940,1,2,4,7,1.1
92941,33,1,1,9,1.63
92942,43,1,4,15,4.12
92943,0,1,4,13,NA
92944,16,1,4,15,5
92945,5,1,3,9,1.84
92946,79,2,3,99,NA
92947,7,1,4,6,1.22
92948,1,2,1,8,1.76
92949,3,2,2,6,0.92
92950,52,2,2,8,1.76
92951,44,1,4,8,2.14
92952,72,1,3,3,1.19
92953,80,2,4,8,1.86
92954,67,1,2,NA,NA
92955,74,2,1,7,1.89
92956,12,1,7,5,0.82
92957,24,2,4,9,4.76
92958,13,1,4,6,1.75
92959,58,1,2,77,NA
92960,75,1,3,7,3.58
92961,75,2,3,5,1.81
92962,8,1,4,8,1.85
92963,0,2,1,5,1.05
92964,46,1,3,14,4.41
92965,17,2,3,15,5
92966,15,1,1,4,0.58
92967,52,1,2,4,0.62
92968,9,1,6,7,1.84
92969,80,2,3,13,NA
92970,25,2,3,14,2.82
92971,52,1,2,15,5
92972,8,1,1,9,2.11
92973,8,1,6,5,0.93
92974,80,1,3,6,1.87
92975,18,2,4,9,2.47
92976,4,1,1,3,0.4
92977,38,2,1,1,0.02
92978,64,1,3,14,5
92979,9,1,4,13,NA
92980,3,2,4,6,0.94
92981,68,2,1,4,0.97
92982,16,2,3,14,2.64
92983,0,2,4,5,0.49
92984,64,2,3,8,3.12
92985,22,2,2,10,2.68
92986,23,1,2,7,1.65
92987,40,1,2,8,3.79
92988,51,2,4,10,2.38
92989,65,1,2,8,2.23
92990,74,1,1,2,0.53
92991,12,2,4,1,0.04
92992,23,1,4,5,0.66
92993,70,1,4,10,4.39
92994,32,1,6,8,2.16
92995,54,1,3,15,5
92996,16,1,3,9,2.56
92997,40,1,6,15,5
92998,39,2,2,15,5
92999,14,1,1,3,0.49
93000,80,2,3,15,5
93001,74,2,3,5,1.77
93002,30,2,3,15,5
93003,72,2,6,3,0.81
93004,60,1,1,10,1.99
93005,79,1,3,15,5
93006,11,2,3,9,2.56
93007,23,1,2,NA,0.84
93008,53,1,6,NA,NA
93009,7,1,4,1,0.02
93010,63,2,3,3,1.2
93011,61,1,4,3,0.41
93012,27,1,1,13,NA
93013,80,1,3,3,0.85
93014,22,1,1,7,1.99
93015,53,2,3,15,5
93016,51,2,2,15,5
93017,52,2,6,14,1.03
93018,75,2,4,13,NA
93019,13,1,4,3,0.54
93020,1,1,4,3,0.34
93021,18,2,1,8,0.59
93022,32,1,2,7,1.65
93023,49,1,6,2,0.4
93024,40,2,4,14,3.3
93025,15,2,4,7,0.95
93026,19,2,1,1,0.01
93027,22,2,2,3,1.09
93028,61,1,2,15,5
93029,19,1,1,14,2.76
93030,42,2,1,15,5
93031,13,2,1,1,0.11
93032,9,2,6,15,5
93033,12,1,7,9,2.35
93034,36,2,1,7,1.73
93035,5,1,4,77,NA
93036,52,1,4,77,NA
93037,16,1,1,2,0.36
93038,2,2,7,99,NA
93039,49,2,1,4,0.98
93040,67,1,3,15,0.51
93041,1,1,3,10,2.85
93042,35,1,3,15,5
93043,67,2,3,9,3.45
93044,41,1,4,9,3.14
93045,2,2,3,15,4.05
93046,17,1,4,10,2.29
93047,16,1,3,3,0.5
93048,46,1,2,8,2.06
93049,59,1,1,9,2.11
93050,20,2,4,6,1.19
93051,74,1,3,4,1.49
93052,55,2,4,4,0.94
93053,69,2,1,13,NA
93054,49,1,4,9,2.98
93055,80,1,3,3,1.02
93056,12,2,4,7,2.2
93057,43,1,3,9,3.62
93058,11,1,3,15,5
93059,10,2,3,15,5
93060,2,1,3,4,0.8
93061,6,1,4,8,1.38
93062,0,2,3,14,3.87
93063,42,1,4,9,2.19
93064,3,2,3,15,4.54
93065,14,2,3,8,2.64
93066,9,1,4,7,2.08
93067,0,2,2,4,0.68
93068,59,1,2,6,1.61
93069,73,1,4,13,NA
93070,56,2,3,10,5
93071,14,1,3,8,1.58
93072,55,2,3,10,4.39
93073,33,2,2,6,1.63
93074,44,2,3,15,5
93075,49,2,6,9,3.49
93076,35,1,2,NA,NA
93077,50,1,3,14,3.27
93078,49,2,2,14,3.83
93079,13,1,3,10,2.46
93080,8,2,4,77,NA
93081,54,1,6,6,1
93082,5,2,1,14,3.5
93083,30,1,3,14,4.68
93084,9,1,4,6,1.69
93085,56,1,4,15,5
93086,48,2,3,15,5
93087,64,2,4,12,NA
93088,22,1,3,15,5
93089,9,2,2,12,NA
93090,1,1,3,3,0.75
93091,62,2,6,77,NA
93092,28,1,6,14,5
93093,45,2,3,6,1.75
93094,56,1,3,2,0.7
93095,34,1,4,77,NA
93096,3,2,4,12,NA
93097,28,1,4,10,2.29
93098,30,2,4,8,2.06
93099,59,1,1,5,1.26
93100,56,2,1,14,3.98
93101,36,1,1,9,1.94
93102,3,2,6,6,0.68
93103,1,1,7,14,3.72
93104,9,2,4,4,0.33
93105,4,2,4,3,0.69
93106,40,2,2,3,0.58
93107,79,1,3,4,1.43
93108,7,2,3,12,NA
93109,67,1,4,3,0.89
93110,6,2,4,1,0.02
93111,63,2,1,3,0.4
93112,7,2,1,8,1.69
93113,56,2,3,15,5
93114,41,1,6,14,3.29
93115,28,2,1,4,0.63
93116,47,2,4,8,2.38
93117,2,2,3,15,4.12
93118,8,1,3,7,1.07
93119,17,1,1,NA,NA
93120,30,2,3,15,2.97
93121,27,1,1,12,NA
93122,58,1,3,9,4.71
93123,30,2,4,14,2.61
93124,71,2,6,8,1.67
93125,9,2,3,5,0.86
93126,3,2,4,14,2.46
93127,52,2,4,15,5
93128,23,1,3,14,2.76
93129,1,2,1,14,2.18
93130,63,2,2,7,2.65
