SEQN,RIDAGEYR,RIAGENDR,RIDRETH3,INDHHIN2,INDFMPIR
74508,80,1,3,15,5
74509,48,2,2,6,1.27
74510,64,1,3,15,5
74511,46,1,3,15,5
74512,80,1,3,7,2.23
74513,15,1,3,NA,NA
74514,0,2,2,5,1.01
74515,0,2,1,5,1.42
74516,16,2,1,6,1.59
74517,1,1,4,3,0.69
74518,0,1,7,77,NA
74519,60,2,3,2,0.67
74520,6,1,6,6,1.27
74521,21,2,4,1,0.03
74522,2,1,1,3,0.72
74523,61,2,1,15,5
74524,47,1,1,4,0.54
74525,11,1,7,4,0.57
74526,58,2,4,9,3.95
74527,0,1,4,3,0.55
74528,1,2,1,6,0.95
74529,51,1,1,6,1.27
74530,45,2,1,5,0.63
74531,72,1,4,4,1.29
74532,25,1,1,4,0.65
74533,0,2,3,7,1.78
74534,65,1,3,6,1.15
74535,1,1,2,13,NA
74536,65,1,2,6,1.93
74537,23,2,4,3,0.77
74538,75,2,3,15,5
74539,55,1,4,10,2.94
74540,11,2,2,15,5
74541,5,2,4,4,0.54
74542,46,1,3,1,0.08
74543,40,1,7,9,4.88
74544,10,1,4,5,0.55
74545,8,2,3,6,0.67
74546,27,2,1,6,0.56
74547,43,1,3,6,1.61
74548,63,2,2,4,0.54
74549,55,2,6,10,3.58
74550,4,2,4,12,1.81
74551,32,2,3,15,5
74552,44,2,4,5,0.85
74553,6,1,3,4,0.64
74554,35,2,4,6,0.95
74555,2,2,7,12,NA
74556,23,2,3,2,0.56
74557,28,2,3,6,1.2
74558,1,2,4,5,0.75
74559,19,2,2,10,3.02
74560,36,1,3,4,0.54
74561,1,1,1,6,0.88
74562,62,1,3,10,3.54
74563,40,2,3,6,1.23
74564,26,2,6,6,1.52
74565,66,1,2,77,NA
74566,55,2,3,13,0.96
74567,53,2,3,14,3.84
74568,8,1,2,99,NA
74569,19,1,3,7,1.08
74570,63,2,1,8,2.86
74571,53,1,3,15,5
74572,2,2,4,7,1.68
74573,4,2,4,1,0.07
74574,80,2,3,5,1.39
74575,16,2,2,8,1.58
74576,73,2,3,6,1.38
74577,3,2,4,8,1.36
74578,4,1,2,8,2.3
74579,51,1,6,3,0.48
74580,13,2,2,5,0.82
74581,75,1,1,4,1.01
74582,30,2,3,6,0.93
74583,60,2,1,4,0.99
74584,10,1,4,8,1.89
74585,0,2,4,6,0.79
74586,24,1,7,6,0.83
74587,66,1,1,14,2.82
74588,74,2,3,7,3.43
74589,67,1,3,5,1.27
74590,30,1,3,NA,NA
74591,73,1,4,5,1.53
74592,1,1,4,5,0.96
74593,0,1,3,8,2.53
74594,53,2,4,8,3.22
74595,5,1,1,5,0.63
74596,45,2,4,5,1.06
74597,0,1,1,13,NA
74598,58,1,3,14,5
74599,6,1,3,15,3.48
74600,66,2,4,15,5
74601,20,2,4,5,0.84
74602,18,2,4,10,2.97
74603,12,1,6,15,5
74604,3,1,6,NA,NA
74605,62,2,3,15,5
74606,9,1,1,99,NA
74607,68,1,6,77,NA
74608,14,1,1,14,2.25
74609,46,2,2,14,5
74610,0,2,3,7,1.18
74611,64,1,1,9,3.87
74612,47,2,1,14,3.5
74613,35,2,3,4,0.97
74614,12,2,1,7,2.05
74615,4,2,4,6,1.16
74616,19,1,1,7,0.98
74617,17,1,4,5,1.06
74618,0,2,1,3,0.34
74619,80,1,3,8,3.18
74620,14,2,4,6,1.54
74621,1,2,6,7,1.25
74622,0,2,3,15,5
74623,46,2,3,6,1.26
74624,37,2,4,3,0.31
74625,21,1,3,NA,NA
74626,15,1,1,77,NA
74627,29,2,3,14,5
74628,63,2,3,4,1
74629,14,1,1,77,NA
74630,18,1,6,1,0
74631,30,1,2,5,1.01
74632,46,1,4,15,4.38
74633,56,2,2,9,3.81
74634,0,2,4,9,2.15
74635,2,2,3,2,0.33
74636,60,2,6,15,5
74637,11,1,3,8,1.92
74638,34,1,2,14,4.77
74639,51,1,1,3,1.11
74640,14,1,3,9,3.07
74641,33,1,6,15,4.77
74642,45,2,4,6,1.26
74643,2,1,4,13,NA
74644,20,2,3,NA,NA
74645,68,2,3,9,3.81
74646,49,1,1,5,0.7
74647,15,2,3,15,3.67
74648,18,2,4,4,0.71
74649,4,2,4,15,5
74650,56,1,1,6,1.52
74651,8,1,3,2,0.33
74652,40,2,1,6,0.95
74653,29,2,2,4,0.54
74654,62,2,4,4,0.54
74655,36,2,6,15,5
74656,62,1,3,15,5
74657,3,1,3,8,1.29
74658,12,2,1,77,NA
74659,12,1,3,5,0.63
74660,38,2,3,4,0.97
74661,65,1,4,4,1.29
74662,5,2,2,5,1.01
74663,52,1,6,6,1.59
74664,8,2,6,77,NA
74665,16,1,1,6,1.07
74666,13,1,6,7,1.14
74667,6,1,4,14,2.66
74668,80,2,3,5,1.71
74669,80,2,3,15,4.61
74670,80,2,3,4,1.57
74671,12,2,2,8,1.58
74672,17,1,1,6,0.91
74673,21,2,3,5,1.29
74674,67,2,1,4,0.97
74675,18,2,3,15,5
74676,75,1,6,15,3.93
74677,11,2,3,15,4.35
74678,28,2,6,4,0.87
74679,39,1,1,12,NA
74680,20,1,1,6,1.27
74681,9,2,4,5,1.27
74682,17,1,4,6,1.26
74683,56,2,2,15,2.27
74684,0,2,1,9,0.97
74685,75,1,6,3,0.85
74686,32,2,1,10,2.36
74687,16,1,4,15,4.25
74688,5,1,3,4,0.75
74689,25,2,4,15,5
74690,11,1,3,4,0.53
74691,12,2,3,15,5
74692,24,1,4,9,0.7
74693,37,2,1,8,NA
74694,71,1,4,77,NA
74695,53,1,4,3,0.61
74696,62,1,3,7,1.92
74697,44,1,1,5,0.86
74698,34,1,3,10,2.89
74699,13,1,3,9,1.51
74700,11,2,7,14,4.1
74701,15,1,3,15,4.19
74702,68,1,3,14,5
74703,32,1,4,6,0.78
74704,54,2,3,4,0.97
74705,74,1,6,15,5
74706,8,1,4,3,0.55
74707,51,1,1,7,1.05
74708,76,1,6,15,5
74709,18,1,6,1,0
74710,15,2,3,5,1.04
74711,47,2,3,4,0.8
74712,2,1,3,14,4.92
74713,2,1,4,3,0.42
74714,72,2,2,3,1.03
74715,11,1,4,9,2.38
74716,1,2,4,3,0.42
74717,47,2,6,13,NA
74718,52,1,4,15,5
74719,36,2,3,10,2.58
74720,11,2,1,15,5
74721,53,2,1,10,3.58
74722,12,1,4,6,1.09
74723,66,1,3,9,4.05
74724,7,2,1,4,0.42
74725,37,2,1,7,1.14
74726,8,2,1,8,0
74727,3,2,3,1,0.09
74728,46,1,1,8,1.91
74729,5,1,1,77,NA
74730,13,1,7,7,1.13
74731,27,2,1,2,0.28
74732,64,2,3,10,4.13
74733,53,1,3,15,5
74734,57,2,3,7,1.68
74735,9,2,4,8,2.04
74736,3,1,3,4,0.75
74737,63,2,3,8,3.37
74738,5,1,6,15,2.81
74739,14,1,1,14,3.91
74740,8,2,3,15,4.67
74741,61,1,3,15,5
74742,73,2,3,7,3.6
74743,41,1,2,8,1.58
74744,22,1,4,8,2.25
74745,33,2,1,7,2.23
74746,55,1,3,4,0.72
74747,64,2,6,6,0.87
74748,36,1,4,13,NA
74749,16,2,4,15,3.81
74750,6,2,3,15,5
74751,53,2,4,6,1.64
74752,10,2,1,4,0.92
74753,12,1,4,3,0.31
74754,14,1,4,14,3.79
74755,8,1,7,14,4.55
74756,50,2,6,5,1.06
74757,7,1,4,14,2.81
74758,2,1,7,6,1.05
74759,11,1,4,6,1.12
74760,53,1,1,3,0.45
74761,5,1,4,2,0.39
74762,11,1,1,14,2.69
74763,33,1,4,7,1.27
74764,31,1,3,5,0.43
74765,45,2,3,8,3.05
74766,21,2,3,3,0.26
74767,8,2,4,15,5
74768,0,2,3,6,1.13
74769,50,1,3,15,5
74770,7,1,4,14,3.89
74771,10,2,3,6,1.06
74772,62,2,3,6,1.81
74773,64,1,4,5,1.27
74774,19,2,4,3,0.76
74775,0,1,3,2,0.25
74776,18,1,2,8,1.65
74777,0,1,3,5,0.73
74778,18,2,3,9,2.82
74779,78,2,6,99,NA
74780,6,2,1,7,1.27
74781,51,2,4,10,2.94
74782,59,2,3,14,5
74783,13,2,4,3,0.51
74784,39,2,1,10,1.94
74785,12,2,1,15,5
74786,17,2,4,2,0.51
74787,45,2,3,5,1.16
74788,13,1,4,7,0.98
74789,12,2,1,7,1.25
74790,80,2,3,15,5
74791,69,2,6,77,NA
74792,2,2,2,4,0.54
74793,5,2,4,7,1.47
74794,38,1,3,15,4.67
74795,12,2,1,8,1.61
74796,14,1,4,4,0.67
74797,59,2,7,15,4.28
74798,5,1,1,6,2.19
74799,1,2,3,14,3.18
74800,28,1,4,6,0.69
74801,36,1,3,6,1
74802,18,1,6,12,NA
74803,24,2,2,2,0.47
74804,51,2,3,77,NA
74805,12,1,2,14,2.19
74806,11,1,6,14,4.03
74807,80,2,3,13,NA
74808,0,2,2,2,0.35
74809,9,1,4,8,1.31
74810,3,2,3,2,0.31
74811,2,1,6,9,2.78
74812,50,2,3,2,0.73
74813,13,2,7,6,0.9
74814,25,2,3,3,0.51
74815,62,2,4,5,0.76
74816,13,1,1,2,0.29
74817,45,2,3,14,3.14
74818,26,1,3,15,5
74819,1,1,1,9,2.78
74820,1,1,4,5,0.56
74821,4,2,4,1,0.02
74822,45,2,3,15,5
74823,67,1,3,5,1.25
74824,28,2,3,15,5
74825,16,1,1,8,1.61
74826,47,1,3,15,5
74827,0,2,3,14,3.56
74828,8,1,7,15,5
74829,27,2,1,2,0.24
74830,12,1,3,6,0.71
74831,66,2,3,15,5
74832,21,1,3,14,5
74833,16,1,3,15,3.13
74834,48,1,1,99,NA
74835,7,1,3,10,2.15
74836,4,2,4,77,NA
74837,51,2,3,3,0.84
74838,8,2,2,14,3.84
74839,47,1,3,15,5
74840,10,1,1,6,1.27
74841,80,2,3,NA,NA
74842,2,2,3,10,2.22
74843,38,2,1,2,0.48
74844,20,1,4,5,1.16
74845,31,2,3,10,2.36
74846,2,2,1,4,0.82
74847,1,2,6,15,5
74848,5,2,3,12,NA
74849,9,1,2,14,3.36
74850,2,2,3,1,0
74851,80,1,3,99,1.65
74852,12,2,4,6,1.17
74853,80,2,6,14,5
74854,18,2,2,5,0.82
74855,16,1,4,15,4.66
74856,5,1,4,4,0.54
74857,9,2,2,7,1.19
74858,2,1,1,14,2.82
74859,55,2,4,6,1.59
74860,40,1,6,10,2.36
74861,60,1,6,2,0.41
74862,48,2,3,7,1.2
74863,1,1,3,15,5
74864,11,2,1,6,1.07
74865,58,1,3,12,NA
74866,40,1,3,7,1.09
74867,53,2,1,14,5
74868,9,2,1,5,0.73
74869,66,2,4,6,1.7
74870,11,2,4,5,0.56
74871,8,1,4,1,0.02
74872,50,1,1,15,5
74873,1,2,4,1,0.04
74874,36,1,3,15,4.19
74875,5,2,4,8,2.56
74876,2,1,2,7,1.51
74877,14,2,1,99,NA
74878,69,2,2,14,5
74879,43,2,6,15,5
74880,39,1,3,4,0.97
74881,14,2,3,6,0.91
74882,25,1,1,8,1.79
74883,24,2,1,14,5
74884,0,1,3,7,1.7
74885,57,2,1,3,0.64
74886,18,2,4,6,0.78
74887,13,1,4,8,1.42
74888,21,1,1,3,0.31
74889,50,1,3,7,2.12
74890,30,1,3,3,0.69
74891,22,2,4,10,4.45
74892,0,2,7,8,1.43
74893,70,2,3,15,5
74894,6,2,6,15,3.05
74895,15,2,3,10,0
74896,6,1,4,7,1.7
74897,46,2,1,5,0.87
74898,2,2,1,8,0.94
74899,0,2,2,9,2.52
74900,69,2,3,6,1.91
74901,55,1,3,6,1.74
74902,22,2,3,8,0.95
74903,11,1,4,12,NA
74904,48,2,3,4,0.72
74905,44,1,3,15,5
74906,0,1,3,13,NA
74907,48,2,3,6,1.11
74908,0,1,4,4,0.9
74909,64,1,2,8,1.25
74910,19,2,4,2,0.46
74911,13,2,1,12,NA
74912,12,1,6,12,NA
74913,14,2,4,9,3.09
74914,9,1,1,2,0.24
74915,4,2,6,15,5
74916,50,2,3,3,1.04
74917,11,2,3,7,1.09
74918,49,2,1,7,1.27
74919,66,2,3,8,4.35
74920,6,2,4,6,1.62
74921,0,1,1,5,0.63
74922,3,1,4,6,1.11
74923,24,1,4,5,1.42
74924,1,1,3,6,1.27
74925,62,2,4,6,2.14
74926,6,2,4,6,1.07
74927,17,1,4,15,4.16
74928,50,1,1,9,2.59
74929,66,2,6,8,3.38
74930,11,2,3,14,3.23
74931,53,1,3,12,NA
74932,32,1,7,NA,NA
74933,57,2,4,10,2.94
74934,14,1,4,7,1.45
74935,20,1,6,99,NA
74936,48,2,3,15,4.86
74937,74,1,3,14,4.3
74938,52,2,1,15,5
74939,13,1,6,15,5
74940,80,1,4,7,1.5
74941,59,2,4,6,2.14
74942,44,2,3,14,3.23
74943,19,1,7,7,1.5
74944,2,2,4,1,0.13
74945,36,2,3,14,2.66
74946,62,1,4,1,0.16
74947,3,2,7,6,1.04
74948,33,2,7,15,4.25
74949,8,1,3,6,1.02
74950,20,2,1,7,0.8
74951,46,1,3,12,NA
74952,0,2,3,9,2.87
74953,80,1,3,6,2.18
74954,48,2,2,10,3.02
74955,14,2,6,14,4.03
74956,1,1,1,6,0.56
74957,3,1,4,6,1.26
74958,76,2,2,3,0.51
74959,7,1,4,1,0.07
74960,63,2,4,14,0.87
74961,61,1,3,15,5
74962,15,1,1,77,NA
74963,39,1,3,6,1.02
74964,2,2,1,5,0.63
74965,26,1,7,77,NA
74966,3,1,7,8,1.81
74967,0,2,3,9,2.31
74968,10,2,4,2,0.36
74969,22,1,1,5,0.82
74970,1,1,7,77,NA
74971,47,2,6,15,3.53
74972,36,1,3,15,5
74973,11,2,1,14,2.25
74974,48,1,3,15,5
74975,17,1,4,5,0.56
74976,1,2,7,12,NA
74977,20,2,6,15,4.61
74978,80,2,3,7,2.15
74979,80,2,3,5,0.73
74980,14,1,3,8,1.91
74981,33,1,1,13,NA
74982,43,1,4,13,NA
74983,63,2,1,6,1.28
74984,64,1,1,77,NA
74985,66,2,1,3,1.15
74986,17,2,1,5,0.56
74987,10,2,4,8,1.61
74988,8,2,3,6,1.12
74989,80,2,3,12,2.4
74990,47,1,3,12,0.62
74991,10,1,4,4,0.64
74992,14,2,3,6,1.02
74993,5,1,3,6,1.27
74994,7,2,7,2,0.36
74995,0,1,2,6,1.06
74996,56,1,3,15,5
74997,43,2,3,8,1.61
74998,38,2,6,6,0.7
74999,7,2,3,15,4.9
75000,45,2,1,6,0.56
75001,7,2,4,7,1.38
75002,46,2,6,5,0.72
75003,51,2,4,7,1.27
75004,52,2,6,8,3.09
75005,0,2,3,6,1.28
75006,3,1,4,4,0.71
75007,18,2,4,10,2.94
75008,1,1,6,1,0.05
75009,1,2,2,4,0.5
75010,80,2,4,99,NA
75011,69,2,3,9,3.87
75012,60,1,3,14,5
75013,63,1,4,3,1.03
75014,47,1,6,14,4.77
75015,2,2,1,14,2.69
75016,53,1,4,8,0.88
75017,54,1,4,7,1.77
75018,52,2,3,5,1.02
75019,11,2,3,15,5
75020,54,2,3,4,0.92
75021,0,2,6,15,3.17
75022,10,1,7,15,5
75023,27,1,2,14,3.09
75024,3,2,3,10,2.58
75025,12,2,4,10,3.33
75026,6,1,4,15,5
75027,42,2,3,15,4.3
75028,10,2,3,5,1.27
75029,23,1,4,NA,NA
75030,56,2,4,2,0.62
75031,80,2,3,8,2.9
75032,23,1,3,12,1.71
75033,14,2,4,6,1.18
75034,19,2,1,14,3.82
75035,3,2,4,3,0.51
75036,7,1,1,5,1.42
75037,3,1,6,8,2.1
75038,2,2,4,2,0.34
75039,6,1,1,6,1.07
75040,16,1,4,14,4.11
75041,15,2,4,6,1.27
75042,54,2,4,1,0.07
75043,17,2,1,2,0.3
75044,60,2,2,14,3.22
75045,13,2,1,5,0.96
75046,2,2,2,13,NA
75047,38,2,3,5,1.07
75048,15,1,1,12,NA
75049,59,1,3,77,NA
75050,15,1,4,6,0.9
75051,16,1,6,7,1.47
75052,1,1,2,5,0.73
75053,5,2,1,15,5
75054,5,1,3,15,5
75055,7,1,3,15,5
75056,53,2,3,7,0.93
75057,55,2,2,7,2.63
75058,66,2,3,14,5
75059,6,2,3,6,1.22
75060,32,1,4,15,5
75061,60,2,3,15,5
75062,0,1,3,7,1.13
75063,34,1,7,7,3.05
75064,39,2,1,77,NA
75065,76,1,3,15,5
75066,44,2,4,15,5
75067,7,2,1,3,0.36
75068,72,1,7,4,1.46
75069,14,1,3,2,0.25
75070,74,2,1,3,0.93
75071,33,1,6,6,1.27
75072,8,2,1,7,1.5
75073,7,2,3,7,1.27
75074,7,2,3,7,1.43
75075,38,2,6,15,5
75076,72,1,3,10,3.58
75077,11,2,1,4,0.57
75078,50,2,4,3,0.51
75079,14,2,7,6,1.52
75080,6,2,7,2,0.36
75081,66,2,1,77,NA
75082,12,1,4,15,4.25
75083,63,1,3,15,5
75084,19,1,3,4,0.77
75085,26,1,1,13,1.31
75086,11,1,1,5,0.63
75087,16,1,3,15,5
75088,39,2,3,9,2.82
75089,62,2,3,14,3.09
75090,76,2,3,5,0.87
75091,2,2,3,3,0.43
75092,47,1,3,6,0.7
75093,48,2,4,5,1.29
75094,1,1,4,5,0.67
75095,9,2,4,7,1.68
75096,1,1,1,13,NA
75097,44,2,4,14,4.55
75098,25,1,2,8,2.3
75099,46,1,6,15,5
75100,15,1,7,15,5
75101,15,2,2,8,2.53
75102,16,1,6,15,5
75103,55,2,7,3,0.42
75104,26,2,3,15,3.86
75105,55,1,3,15,5
75106,2,2,7,7,0.97
75107,8,2,3,10,2.03
75108,80,1,3,10,4.45
75109,20,1,3,15,1.74
75110,5,1,4,3,0.46
75111,32,1,6,7,2.23
75112,80,1,3,7,2.05
75113,36,1,6,5,0.84
75114,47,2,6,15,4.25
75115,2,2,7,8,1.43
75116,0,2,4,1,0.03
75117,80,1,3,3,1.03
75118,64,2,4,14,3.3
75119,15,1,1,10,2.94
75120,2,1,4,10,2.19
75121,44,1,2,77,NA
75122,4,1,2,9,1.97
75123,35,1,4,9,5
75124,47,1,6,15,5
75125,32,2,3,3,0.51
75126,6,1,7,14,3.37
75127,59,1,4,15,5
75128,45,1,3,15,3.63
75129,80,2,3,6,2.61
75130,6,1,1,8,1.14
75131,34,2,6,15,5
75132,24,1,3,14,2.87
75133,12,1,4,8,1.29
75134,33,2,3,3,0.63
75135,7,1,3,1,0.11
75136,56,1,3,14,5
75137,30,2,1,4,0.47
75138,15,2,4,7,2.58
75139,44,1,6,1,0.02
75140,34,2,3,1,0.09
75141,16,2,4,5,1.27
75142,11,1,6,15,5
75143,15,2,6,15,5
75144,1,1,6,14,3.4
75145,8,1,4,8,2.46
75146,49,1,4,15,5
75147,42,1,6,15,5
75148,4,1,3,15,5
75149,39,2,4,6,1.04
75150,71,2,3,14,4.84
75151,19,1,3,5,1.03
75152,10,2,6,6,1.52
75153,7,2,3,15,4.19
75154,19,2,4,8,1.29
75155,34,2,3,14,5
75156,42,1,3,10,3.1
75157,56,1,4,14,5
75158,80,2,3,9,4.71
75159,68,1,3,8,3.22
75160,64,1,3,6,1.59
75161,47,2,3,8,3.22
75162,54,1,3,12,NA
75163,0,2,4,8,1.42
75164,42,2,3,10,2.6
75165,10,1,2,3,0.31
75166,14,1,2,7,1.58
75167,11,2,4,7,0.98
75168,0,2,3,15,5
75169,11,2,2,3,0.36
75170,45,1,1,6,1.07
75171,17,2,4,13,NA
75172,0,2,3,3,0.35
75173,42,2,3,14,5
75174,76,1,4,4,0.78
75175,34,1,6,7,3.48
75176,43,1,4,6,1.44
75177,9,1,2,6,1.16
75178,19,2,6,15,5
75179,64,2,4,3,0.71
75180,4,1,7,4,0.64
75181,59,2,3,9,5
75182,8,1,1,3,0.44
75183,2,1,4,13,NA
75184,8,1,6,15,4.61
75185,18,1,4,4,0.71
75186,11,1,4,10,2.97
75187,40,2,7,14,4.55
75188,35,2,4,7,1.45
75189,59,1,6,15,5
75190,41,1,3,7,1.49
75191,79,2,1,10,3.33
75192,2,2,6,14,3.05
75193,57,2,4,13,NA
75194,11,1,2,2,0.35
75195,62,2,4,8,0.23
75196,64,2,3,15,5
75197,10,1,7,15,5
75198,11,2,3,2,0.41
75199,0,2,2,5,0.79
75200,4,2,3,15,4.84
75201,11,1,3,6,0.83
75202,23,1,4,9,2.61
75203,69,1,1,4,1.57
75204,7,2,4,2,0.29
75205,32,2,6,15,5
75206,9,1,3,2,0.33
75207,65,1,6,5,2.09
75208,9,1,4,77,NA
75209,18,2,6,2,0.17
75210,7,2,1,5,1.18
75211,37,1,6,15,4.19
75212,55,1,3,9,4.04
75213,40,2,4,4,1.14
75214,72,1,3,1,0.12
75215,8,2,4,5,0.72
75216,54,1,3,6,1.44
75217,54,1,3,3,0.51
75218,9,2,6,9,2.52
75219,5,1,1,2,0
75220,39,2,4,2,0.25
75221,44,1,3,6,2.14
75222,65,2,6,15,5
75223,69,2,3,14,5
75224,27,2,4,8,1.91
75225,14,1,1,7,0.76
75226,8,2,3,4,0.54
75227,18,2,6,13,0
75228,7,2,1,77,NA
75229,0,1,4,15,5
75230,2,2,2,4,0.72
75231,79,2,4,6,2.57
75232,63,1,1,12,1.05
75233,3,2,3,5,0.87
75234,14,2,3,77,NA
75235,17,2,3,10,2.15
75236,29,2,6,9,2.78
75237,54,1,3,4,1
75238,15,1,4,5,0.72
75239,2,2,7,15,5
75240,0,2,1,4,0.81
75241,3,2,2,14,2.85
75242,7,1,3,3,0.51
75243,58,1,3,5,1.71
75244,63,2,4,2,0.52
75245,0,2,3,4,0.4
75246,6,2,4,10,2.94
75247,0,2,3,12,NA
75248,15,1,4,15,3.24
75249,23,2,3,5,1.23
75250,9,1,6,14,3.35
75251,22,1,7,5,0.73
75252,43,1,3,10,3.46
75253,15,1,1,14,2.1
75254,26,1,4,NA,NA
75255,8,2,6,8,1.81
75256,44,1,2,8,1.42
75257,21,1,4,1,0.1
75258,20,1,3,2,0.35
75259,80,2,3,5,1.27
75260,20,2,6,14,3.22
75261,7,1,7,8,1.58
75262,80,1,3,15,5
75263,61,2,6,NA,NA
75264,80,2,3,3,1.2
75265,16,2,3,6,1.11
75266,1,2,4,8,1.29
75267,4,2,1,2,0.3
75268,28,1,1,8,0.94
75269,29,1,4,3,0.32
75270,24,1,3,5,0.73
75271,15,2,6,15,3.53
75272,13,2,3,13,NA
75273,75,1,3,6,2.44
75274,25,2,6,14,5
75275,5,2,1,2,0.28
75276,3,1,7,8,1.99
75277,70,1,3,4,1.08
75278,22,1,6,14,3.35
75279,68,2,4,8,1.31
75280,16,2,1,6,0.76
75281,8,1,4,6,1.2
75282,80,2,3,7,2.8
75283,29,2,6,14,3.4
75284,13,2,3,6,0
75285,80,1,3,3,0.81
75286,13,1,3,7,0.88
75287,75,1,4,5,1.02
75288,19,1,3,7,1.51
75289,42,2,3,6,1.06
75290,21,1,6,NA,NA
75291,24,2,4,4,0.54
75292,15,1,1,3,0.61
75293,74,2,4,8,1.56
75294,11,2,3,7,2.02
75295,72,2,1,13,NA
75296,15,2,1,8,1.14
75297,8,1,6,15,5
75298,72,1,4,15,5
75299,80,1,2,4,1.21
75300,6,2,1,15,4.35
75301,48,1,3,1,0.12
75302,25,2,3,10,2.13
75303,17,2,7,6,1.72
75304,3,2,1,7,1.68
75305,46,2,4,14,3.45
75306,59,1,6,4,1
75307,26,1,3,10,4.2
75308,0,2,4,6,1.06
75309,39,2,1,2,0.29
75310,11,2,3,15,5
75311,74,1,4,6,1.91
75312,14,1,4,8,2.58
75313,1,1,3,15,5
75314,2,1,3,6,1.09
75315,67,1,3,8,3.18
75316,9,2,1,14,2.1
75317,3,1,6,5,1.06
75318,10,2,4,4,0.54
75319,4,1,4,3,0.31
75320,14,2,4,3,0.45
75321,25,1,2,5,1.03
75322,11,1,7,4,0.91
75323,7,1,4,15,5
75324,80,2,2,5,1.07
75325,64,1,3,4,0.85
75326,53,2,1,77,NA
75327,34,1,1,7,1.47
75328,24,1,3,9,5
75329,43,2,3,5,1.02
75330,55,1,3,5,1.89
75331,32,1,3,15,4.67
75332,28,2,3,7,1.63
75333,44,1,1,14,3.82
75334,66,1,2,9,3.69
75335,30,1,4,4,0.54
75336,50,1,6,NA,NA
75337,74,2,4,3,1.03
75338,77,2,3,14,5
75339,34,1,3,6,2.35
75340,22,2,7,9,1.99
75341,14,2,3,8,1.92
75342,73,1,3,15,4.48
75343,80,1,3,5,1.34
75344,62,1,3,15,5
75345,54,2,2,12,NA
75346,41,1,3,15,5
75347,62,2,1,15,5
75348,9,2,4,5,0.63
75349,54,1,2,6,0.87
75350,80,2,3,5,1.89
75351,29,2,1,6,1.02
75352,30,1,2,12,NA
75353,10,2,1,8,1.81
75354,18,2,4,7,1.27
75355,6,2,3,7,1.07
75356,80,2,3,13,NA
75357,1,2,3,10,2.93
75358,40,1,1,77,NA
75359,51,2,1,12,NA
75360,7,2,1,77,NA
75361,66,1,6,7,2.05
75362,40,1,2,9,2.78
75363,4,1,4,14,2.66
75364,61,1,3,15,5
75365,10,1,7,1,0
75366,46,2,3,7,1.08
75367,4,1,6,8,1.22
75368,0,2,4,5,0.13
75369,1,1,1,9,2.15
75370,25,1,3,7,3
75371,11,2,1,2,0.21
75372,2,1,3,7,2.12
75373,3,1,4,12,NA
75374,53,2,3,15,5
75375,52,1,3,4,1.06
75376,41,2,6,14,4.35
75377,53,1,3,15,5
75378,10,1,4,6,0.78
75379,53,2,6,15,5
75380,6,1,3,8,1.29
75381,69,2,3,4,1.23
75382,54,1,4,5,0.57
75383,9,1,4,15,4.16
75384,61,1,3,12,NA
75385,46,2,4,15,4.69
75386,5,1,7,4,0.59
75387,5,2,2,2,0.37
75388,6,1,2,NA,NA
75389,43,2,4,8,1.89
75390,36,1,6,14,4.77
75391,31,2,2,2,0.36
75392,13,1,2,7,1.52
75393,30,2,4,2,0.41
75394,8,1,4,5,1.02
75395,53,1,4,14,3.45
75396,2,1,3,3,0.36
75397,62,2,1,5,1.91
75398,9,2,4,4,0.61
75399,27,2,6,14,3.77
75400,74,2,3,15,5
75401,0,2,4,10,2.98
75402,1,2,3,6,0.93
75403,27,2,4,6,2.57
75404,43,1,2,14,3.48
75405,19,2,3,10,2.13
75406,76,2,4,15,5
75407,23,2,3,14,5
75408,1,2,3,7,2.02
75409,47,1,1,7,1.38
75410,17,2,2,2,0.54
75411,7,1,1,9,1.45
75412,9,1,6,15,5
75413,18,2,4,14,3.37
75414,56,1,6,14,5
75415,24,2,4,6,1.59
75416,61,1,3,4,1.08
75417,41,2,2,14,3.84
75418,64,1,4,14,4.04
75419,28,2,2,4,1.29
75420,6,1,4,7,1.7
75421,7,1,6,14,3.35
75422,41,2,3,5,0.91
75423,64,2,3,6,2.52
75424,42,1,2,77,NA
75425,34,2,1,10,4.51
75426,24,1,3,12,5
75427,0,2,3,14,2.94
75428,44,2,6,15,4.35
75429,1,2,4,9,2.38
75430,9,1,7,14,3.08
75431,16,1,1,6,0.7
75432,23,1,3,77,NA
75433,17,2,3,15,4.3
75434,31,2,6,8,1.4
75435,63,2,3,15,5
75436,0,1,3,1,0.05
75437,0,2,3,6,1.09
75438,2,1,7,5,0.73
75439,10,1,3,9,2.15
75440,59,1,2,14,2.69
75441,0,2,1,77,NA
75442,0,2,1,5,0.7
75443,74,1,3,4,0.86
75444,49,2,3,15,5
75445,21,1,3,8,1.61
75446,23,1,1,8,1.14
75447,33,2,3,15,5
75448,5,1,1,99,NA
75449,71,2,2,8,4.2
75450,21,2,4,6,1.07
75451,56,1,4,14,5
75452,11,1,4,15,3.72
75453,11,2,6,15,5
75454,17,1,2,6,0.89
75455,10,2,1,12,NA
75456,80,1,3,8,4.35
75457,27,1,3,15,3.89
75458,61,1,3,14,3.1
75459,3,2,1,3,0.76
75460,5,1,4,8,1.36
75461,63,1,4,3,0.86
